"COD_EMPRESA","NUM_PORTABILIDADE","COD_TIPSALDO","COD_INVERSION","COD_OBJETIVO","SEQ_MOVTO","TIP_LANCAMENTO","DATA_LANCAMENTO","VLR_HISTORICO","VLR_ATUALIZADO","VLR_CORRECAO","VLR_TAXA_SAIDA","DATA_INCLUSAO","INCLUIDO_POR","DATA_MODIFICACAO","MODIFICADO_POR","MG_REMESSA_LINHA","TIP_ENTIDADE_ORIGEM","VLR_PMP"
"500","026820000154502","1001","1110",1,"233","1",2022-03-31 00:00:00.000,17.98,23.63,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"234","1",2022-03-31 00:00:00.000,17.98,23.63,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"235","1",2022-03-31 00:00:00.000,17.98,23.63,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"236","1",2022-03-31 00:00:00.000,17.98,23.61,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"237","1",2022-08-02 00:00:00.000,17.98,22.67,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"238","1",2022-08-02 00:00:00.000,17.98,22.67,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"239","1",2022-08-02 00:00:00.000,17.98,22.67,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"240","1",2022-08-02 00:00:00.000,17.98,22.68,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"241","1",2024-04-02 00:00:00.000,20.42,20.93,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"242","1",2024-04-02 00:00:00.000,20.42,20.93,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"243","1",2024-04-02 00:00:00.000,20.42,20.93,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"244","1",2024-04-02 00:00:00.000,20.41,20.92,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"245","3",2007-12-04 00:00:00.000,7.85,458.63,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"246","3",2007-12-04 00:00:00.000,7.85,458.63,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"247","3",2007-12-04 00:00:00.000,7.85,458.63,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"248","3",2007-12-04 00:00:00.000,7.84,458.63,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"249","3",2008-08-01 00:00:00.000,7.53,440.15,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"250","3",2008-08-01 00:00:00.000,7.53,440.15,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"251","3",2008-08-01 00:00:00.000,7.53,440.15,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"252","3",2008-08-01 00:00:00.000,7.54,440.16,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"253","3",2009-12-01 00:00:00.000,7.47,436.6,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"254","3",2009-12-01 00:00:00.000,7.47,436.6,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"255","3",2009-12-01 00:00:00.000,7.47,436.6,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"256","3",2009-12-01 00:00:00.000,7.47,436.58,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"257","3",2009-12-21 00:00:00.000,7.46,436.05,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"258","3",2009-12-21 00:00:00.000,7.46,436.05,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"259","3",2009-12-21 00:00:00.000,7.46,436.05,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"260","3",2009-12-21 00:00:00.000,7.47,436.04,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"261","3",2011-07-21 00:00:00.000,1.09,63.59,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"262","3",2011-07-21 00:00:00.000,1.09,63.59,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"263","3",2011-07-21 00:00:00.000,1.09,63.59,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"264","3",2011-07-21 00:00:00.000,1.08,63.58,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"265","3",2015-01-20 00:00:00.000,31.68,69.49,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"266","3",2015-01-20 00:00:00.000,31.68,69.49,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"267","3",2015-01-20 00:00:00.000,31.68,69.49,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"268","3",2015-01-20 00:00:00.000,31.68,69.49,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"269","3",2015-12-21 00:00:00.000,34.37,68.38,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"270","3",2015-12-21 00:00:00.000,34.37,68.38,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"271","3",2015-12-21 00:00:00.000,34.37,68.38,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"272","3",2015-12-21 00:00:00.000,34.35,68.38,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"273","3",2016-05-20 00:00:00.000,34.37,64.97,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"274","3",2016-05-20 00:00:00.000,34.37,64.97,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"275","3",2016-05-20 00:00:00.000,34.37,64.97,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"276","3",2016-05-20 00:00:00.000,34.35,64.96,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"277","3",2016-07-20 00:00:00.000,34.37,63.65,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"278","3",2016-07-20 00:00:00.000,34.37,63.65,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"279","3",2016-07-20 00:00:00.000,34.37,63.65,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"280","3",2016-07-20 00:00:00.000,34.35,63.63,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"281","3",2016-08-22 00:00:00.000,37.57,68.75,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"282","3",2016-08-22 00:00:00.000,37.57,68.75,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"283","3",2016-08-22 00:00:00.000,37.57,68.75,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"284","3",2016-08-22 00:00:00.000,37.58,68.74,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"285","3",2016-10-20 00:00:00.000,37.57,67.32,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"286","3",2016-10-20 00:00:00.000,37.57,67.32,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"287","3",2016-10-20 00:00:00.000,37.57,67.32,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"288","3",2016-10-20 00:00:00.000,37.58,67.33,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"289","3",2017-03-27 00:00:00.000,50,85.07,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"290","3",2017-03-27 00:00:00.000,50,85.07,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"291","3",2017-03-27 00:00:00.000,50,85.07,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"292","3",2017-03-27 00:00:00.000,50,85.07,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"293","3",2017-07-28 00:00:00.000,50,82.07,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"294","3",2017-07-28 00:00:00.000,50,82.07,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"295","3",2017-07-28 00:00:00.000,50,82.07,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"296","3",2017-07-28 00:00:00.000,50,82.07,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"297","3",2018-02-28 00:00:00.000,51.35,81.05,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"298","3",2018-02-28 00:00:00.000,51.35,81.05,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"299","3",2018-02-28 00:00:00.000,51.35,81.05,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"300","3",2018-02-28 00:00:00.000,51.35,81.04,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"301","3",2018-07-30 00:00:00.000,51.35,79.16,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"302","3",2018-07-30 00:00:00.000,51.35,79.16,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"303","3",2018-07-30 00:00:00.000,51.35,79.16,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"304","3",2018-07-30 00:00:00.000,51.35,79.14,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"305","1",2021-06-30 00:00:00.000,16.5,23.39,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"306","1",2021-06-30 00:00:00.000,16.5,23.39,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"307","1",2021-06-30 00:00:00.000,16.5,23.39,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"308","1",2021-06-30 00:00:00.000,16.49,23.4,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"309","1",2021-11-03 00:00:00.000,17.98,24.52,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"310","1",2021-11-03 00:00:00.000,17.98,24.52,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"311","1",2021-11-03 00:00:00.000,17.98,24.52,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"312","1",2021-11-03 00:00:00.000,17.98,24.52,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"313","1",2022-02-01 00:00:00.000,17.98,24.05,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"314","1",2022-02-01 00:00:00.000,17.98,24.05,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"315","1",2022-02-01 00:00:00.000,17.98,24.05,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"316","1",2022-02-01 00:00:00.000,17.98,24.05,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"317","1",2022-07-01 00:00:00.000,17.98,22.92,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"318","1",2022-07-01 00:00:00.000,17.98,22.92,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"319","1",2022-07-01 00:00:00.000,17.98,22.92,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"320","1",2022-07-01 00:00:00.000,17.98,22.93,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"321","3",2010-07-01 00:00:00.000,7.68,449,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"322","3",2010-07-01 00:00:00.000,7.68,449,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"323","3",2010-07-01 00:00:00.000,7.68,449,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"324","3",2010-07-01 00:00:00.000,7.69,449.01,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"325","3",2010-12-21 00:00:00.000,1.09,63.55,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"326","3",2010-12-21 00:00:00.000,1.09,63.55,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"327","3",2010-12-21 00:00:00.000,1.09,63.55,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"328","3",2010-12-21 00:00:00.000,1.08,63.55,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"329","3",2011-03-22 00:00:00.000,1.08,63.06,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"330","3",2011-03-22 00:00:00.000,1.08,63.06,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"331","3",2011-03-22 00:00:00.000,1.08,63.06,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"332","3",2011-03-22 00:00:00.000,1.07,63.06,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"333","3",2011-12-21 00:00:00.000,1.14,66.83,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"334","3",2011-12-21 00:00:00.000,1.14,66.83,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"335","3",2011-12-21 00:00:00.000,1.14,66.83,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"336","3",2011-12-21 00:00:00.000,1.15,66.84,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"337","3",2012-10-23 00:00:00.000,1.14,66.9,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"338","3",2012-10-23 00:00:00.000,1.14,66.9,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"339","3",2012-10-23 00:00:00.000,1.14,66.9,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"340","3",2012-10-23 00:00:00.000,1.15,66.88,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"341","3",2013-07-23 00:00:00.000,27.97,69.67,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"342","3",2013-07-23 00:00:00.000,27.97,69.67,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"343","3",2013-07-23 00:00:00.000,27.97,69.67,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"344","3",2013-07-23 00:00:00.000,27.95,69.67,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"345","3",2014-01-20 00:00:00.000,29.78,71.93,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"346","3",2014-01-20 00:00:00.000,29.78,71.93,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"347","3",2014-01-20 00:00:00.000,29.78,71.93,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"348","3",2014-01-20 00:00:00.000,29.79,71.92,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"349","3",2015-06-22 00:00:00.000,31.68,66.64,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"350","3",2015-06-22 00:00:00.000,31.68,66.64,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"351","3",2015-06-22 00:00:00.000,31.68,66.64,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"352","3",2015-06-22 00:00:00.000,31.68,66.63,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"353","3",2017-01-10 00:00:00.000,50,87.14,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"354","3",2017-01-10 00:00:00.000,50,87.14,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"355","3",2017-01-10 00:00:00.000,50,87.14,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"356","3",2017-01-10 00:00:00.000,50,87.14,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"357","3",2017-03-01 00:00:00.000,50,85.85,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"358","3",2017-03-01 00:00:00.000,50,85.85,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"359","3",2017-03-01 00:00:00.000,50,85.85,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"360","3",2017-03-01 00:00:00.000,50,85.84,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"361","3",2017-11-28 00:00:00.000,50,80.18,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"362","3",2017-11-28 00:00:00.000,50,80.18,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"363","3",2017-11-28 00:00:00.000,50,80.18,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"364","3",2017-11-28 00:00:00.000,50,80.16,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"365","3",2019-08-29 00:00:00.000,53.69,77.85,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"366","3",2019-08-29 00:00:00.000,53.69,77.85,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"367","3",2019-08-29 00:00:00.000,53.69,77.85,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"368","3",2019-08-29 00:00:00.000,53.69,77.86,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"369","1",2020-10-01 00:00:00.000,16.13,23.49,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"370","1",2020-10-01 00:00:00.000,16.13,23.49,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"371","1",2020-10-01 00:00:00.000,16.13,23.49,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"372","1",2020-10-01 00:00:00.000,16.11,23.48,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"373","1",2023-08-01 00:00:00.000,19.79,22.02,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"374","1",2023-08-01 00:00:00.000,19.79,22.02,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"375","1",2023-08-01 00:00:00.000,19.79,22.02,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"376","1",2023-08-01 00:00:00.000,19.79,22.01,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"377","1",2023-10-31 00:00:00.000,20.42,21.95,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"378","1",2023-10-31 00:00:00.000,20.42,21.95,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"379","1",2023-10-31 00:00:00.000,20.42,21.95,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"380","1",2023-10-31 00:00:00.000,20.41,21.94,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"381","3",2007-10-01 00:00:00.000,0.88,51.59,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"382","3",2007-10-01 00:00:00.000,0.88,51.59,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"383","3",2007-10-01 00:00:00.000,0.88,51.59,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"384","3",2007-10-01 00:00:00.000,0.89,51.58,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"385","3",2007-10-31 00:00:00.000,7.85,458.8,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"386","3",2007-10-31 00:00:00.000,7.85,458.8,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"387","3",2007-10-31 00:00:00.000,7.85,458.8,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"388","3",2007-10-31 00:00:00.000,7.85,458.8,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"389","3",2010-05-03 00:00:00.000,29.29,1711.38,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"390","3",2010-05-03 00:00:00.000,29.29,1711.38,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"391","3",2010-05-03 00:00:00.000,29.29,1711.38,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"392","3",2010-05-03 00:00:00.000,29.29,1711.38,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"393","3",2010-11-23 00:00:00.000,1.08,63.13,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"394","3",2010-11-23 00:00:00.000,1.08,63.13,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"395","3",2010-11-23 00:00:00.000,1.08,63.13,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"396","3",2010-11-23 00:00:00.000,1.08,63.13,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"397","3",2012-02-23 00:00:00.000,1.09,63.73,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"398","3",2012-02-23 00:00:00.000,1.09,63.73,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"399","3",2012-02-23 00:00:00.000,1.09,63.73,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"400","3",2012-02-23 00:00:00.000,1.09,63.74,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"401","3",2012-07-23 00:00:00.000,1.13,65.93,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"402","3",2012-07-23 00:00:00.000,1.13,65.93,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"403","3",2012-07-23 00:00:00.000,1.13,65.93,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"404","3",2012-07-23 00:00:00.000,1.12,65.92,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"405","3",2012-08-21 00:00:00.000,1.15,67.27,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"406","3",2012-08-21 00:00:00.000,1.15,67.27,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"407","3",2012-08-21 00:00:00.000,1.15,67.27,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"408","3",2012-08-21 00:00:00.000,1.15,67.28,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"409","3",2013-05-21 00:00:00.000,1.13,66.08,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1137",1,"410","3",2013-05-21 00:00:00.000,1.13,66.08,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1175",1,"411","3",2013-05-21 00:00:00.000,1.13,66.08,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1202",1,"412","3",2013-05-21 00:00:00.000,1.13,66.09,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
"500","026820000154502","1001","1110",1,"413","3",2013-06-21 00:00:00.000,1.28,69.6,,,2024-07-01 16:04:54.000,KIPREVWEB,,,,,
